person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,prev_default_flag,high_lpi_low_grade,default,pd_hat,risk_band,exposure,expected_loss
21,86000,3.0,8400,10.99,0.1,4,0,0,0,0.05351441905970537,Medium,8400,202.2845040456863
26,50000,10.0,10000,7.51,0.2,3,0,0,0,0.038150223784160144,Low,10000,171.67600702872065
35,41000,0.0,8000,10.83,0.2,6,0,0,0,0.09980988636371887,Medium,8000,359.31559090938794
26,72000,0.0,9000,10.74,0.13,2,0,0,0,0.06292179291395922,Medium,9000,254.83326130153483
47,80004,5.0,7000,10.99,0.09,15,0,0,0,0.051922232813371653,Medium,7000,163.5550333621207
22,41717,5.0,20000,11.12,0.48,4,0,0,0,0.66616896091395,High,20000,5995.52064822555
26,36000,2.0,7000,7.49,0.19,2,0,0,0,0.04836722674370899,Low,7000,152.3567642426833
25,54000,1.0,20000,15.65,0.37,3,1,1,1,0.858561025636302,High,20000,7727.049230726718
34,110000,2.0,10000,7.29,0.09,10,0,0,0,0.02447889606468795,Low,10000,110.15503229109578
22,30000,5.0,3000,10.36,0.1,2,0,0,0,0.1617464985735204,High,3000,218.35777307425252
26,30000,10.0,6500,6.62,0.22,3,0,0,0,0.08694813262054424,Medium,6500,254.3232879150919
22,69000,6.0,20000,10.99,0.29,4,0,0,1,0.13828579663007412,Medium,20000,1244.572169670667
37,44004,2.0,9200,12.84,0.21,13,0,0,1,0.1925980549804354,High,9200,797.3559476190026
36,59617,14.0,21000,15.62,0.35,14,0,1,0,0.8366354634839253,High,21000,7906.205129923093
22,55500,6.0,3000,10.59,0.05,3,0,0,0,0.09556721018307698,Medium,3000,129.01573374715394
25,42348,9.0,8000,10.99,0.19,2,0,0,0,0.10380007741835318,Medium,8000,373.6802787060714
45,33600,8.0,11300,12.17,0.34,11,0,1,1,0.6942712833184524,High,11300,3530.3694756743307
29,42000,13.0,2500,6.76,0.06,5,0,0,0,0.04257468507326362,Low,2500,47.89652070742157
34,50000,6.0,16000,13.49,0.32,5,1,0,0,0.6314123022636773,High,16000,4546.168576298476
22,70000,4.0,10000,12.69,0.14,4,0,0,0,0.06720134205956903,Medium,10000,302.4060392680606
28,191250,11.0,9000,16.95,0.04,6,0,0,1,0.30751867002817496,High,9000,1245.4506136141085
24,26000,8.0,10000,16.63,0.38,2,1,1,1,0.8030827125728975,High,10000,3613.872206578039
24,80000,2.0,2500,11.49,0.03,2,0,0,0,0.04967454079852757,Low,2500,55.88385839834351
27,150000,3.0,8000,17.19,0.05,5,1,0,0,0.3231384434869804,High,8000,1163.2983965531296
23,70550,3.0,25000,19.04,0.3,4,1,0,1,0.6050085598585555,High,25000,6806.34629840875
33,30000,1.0,5000,12.68,0.17,10,1,0,0,0.21761966806850444,High,5000,489.6442531541351
24,22320,4.0,1000,16.32,0.04,2,0,0,1,0.5207653701403703,High,1000,234.34441656316662
23,38004,2.0,4500,7.88,0.12,3,0,0,0,0.043067508874377616,Low,4500,87.21170547061467
24,65450,8.0,5000,16.77,0.06,4,0,0,1,0.40024584442545097,High,5000,900.5531499572647
33,56400,3.0,8500,12.42,0.15,6,0,0,1,0.09440634392480375,Medium,8500,361.10426551237435
30,138000,13.0,10000,10.99,0.07,10,0,0,1,0.04357064454176025,Low,10000,196.06790043792114
27,108000,3.0,13750,5.79,0.13,5,0,0,0,0.022364892385284368,Low,13750,138.38277163394702
22,46200,0.0,10000,7.29,0.22,3,0,0,0,0.04246666082826425,Low,10000,191.09997372718914
38,21600,1.0,4750,15.23,0.22,16,1,0,0,0.6083057688247916,High,4750,1300.253580862992
32,56000,5.0,10000,7.14,0.18,8,0,0,0,0.03894841427576345,Low,10000,175.26786424093552
31,48000,15.0,5000,10.36,0.1,5,0,0,1,0.07705296642827773,Medium,5000,173.3691744636249
21,35000,0.0,3500,9.62,0.1,2,0,0,0,0.061441277095379096,Medium,3500,96.77001142522208
43,125000,4.0,8800,7.88,0.07,13,0,0,0,0.021936927381929032,Low,8800,86.87023243243897
23,53004,7.0,10000,5.79,0.19,3,0,0,0,0.035521776395510574,Low,10000,159.84799377979758
23,73000,2.0,3000,12.18,0.04,3,0,0,0,0.09801963948988408,Medium,3000,132.32651331134352
25,60000,8.0,5000,15.57,0.08,4,0,0,0,0.29085280299087085,High,5000,654.4188067294594
29,56700,14.0,11000,10.62,0.19,6,0,0,0,0.07337389931320108,Medium,11000,363.20080160034536
23,44390,3.0,14300,10.99,0.32,2,0,0,0,0.7897688412654544,High,14300,5082.162493543199
22,55000,7.0,10000,10.37,0.18,2,0,0,0,0.06763647734498598,Medium,10000,304.3641480524369
22,43000,7.0,24000,13.85,0.56,3,1,0,1,0.7197723765971477,High,24000,7773.541667249194
29,85200,5.0,8900,10.99,0.1,6,1,0,0,0.1210121728015079,Medium,8900,484.65375207003916
31,73000,3.0,15000,10.99,0.21,9,0,0,0,0.09734455669883944,Medium,15000,657.0757577171663
23,31200,0.0,3200,13.49,0.1,2,1,0,0,0.21270224944997812,High,3200,306.2912392079685
34,52809,18.0,13000,10.62,0.25,9,0,0,0,0.06814749512250626,Medium,13000,398.6628464666616
26,66000,3.0,25000,11.58,0.38,4,0,0,1,0.6249881418673462,High,25000,7031.116596007645
23,39000,2.0,10000,15.2,0.26,4,0,0,1,0.7733124538014414,High,10000,3479.9060421064864
73,75000,0.0,7800,10.99,0.1,24,0,0,0,0.06661494503010226,Medium,7800,233.81845705565897
27,35000,3.0,6000,7.49,0.17,10,0,0,0,0.03926405749676996,Low,6000,106.01295524127889
28,73200,2.0,12000,8.9,0.16,5,0,0,0,0.062067330755433595,Medium,12000,335.1635860793414
26,90000,3.0,8000,14.27,0.09,3,0,0,0,0.1055182725844203,Medium,8000,379.8657813039131
29,52044,12.0,8875,7.9,0.17,7,0,0,1,0.05037960533464844,Medium,8875,201.2035488052522
26,63000,10.0,10000,9.25,0.16,3,0,0,0,0.048305145810298204,Low,10000,217.37315614634193
31,53000,7.0,4550,11.03,0.09,6,1,0,0,0.1528981020776796,High,4550,313.058864004049
28,78000,4.0,24000,10.25,0.31,8,0,0,1,0.5174277825230245,High,24000,5588.220051248664
31,68004,15.0,6000,10.95,0.09,9,0,0,0,0.07344230591644961,Medium,6000,198.29422597441396
27,83000,11.0,2500,13.99,0.03,8,1,0,0,0.11959345429439344,Medium,2500,134.54263608119263
28,43500,12.0,4000,12.69,0.09,8,0,0,0,0.12696819231677095,Medium,4000,228.5427461701877
28,50000,4.0,7200,10.99,0.14,9,0,0,0,0.0902010011798766,Medium,7200,292.25124382280023
24,119500,8.0,3500,12.18,0.03,2,0,0,0,0.04406732489819631,Low,3500,69.4060367146592
31,46300,16.0,7500,7.88,0.16,6,0,0,0,0.039017905368320054,Low,7500,131.68543061808018
28,77000,5.0,15000,12.21,0.19,5,0,0,0,0.07380159028434245,Medium,15000,498.1607344193116
27,85000,11.0,6000,10.99,0.07,7,0,0,0,0.052974325637769756,Medium,6000,143.03067922197835
30,144000,7.0,6000,8.49,0.04,7,0,0,0,0.028197604519696006,Low,6000,76.13353220317921
22,36000,6.0,10000,5.42,0.28,3,0,0,0,0.056208166125750324,Medium,10000,252.93674756587646
22,70000,6.0,2000,10.74,0.03,2,0,0,0,0.04844968923492608,Low,2000,43.604720311433475
22,66614,6.0,11000,17.99,0.14,2,1,0,1,0.4237647289412783,High,11000,2097.635408259328
25,75000,9.0,25000,10.36,0.33,2,0,0,1,0.4486928373925282,High,25000,5047.794420665942
28,50820,12.0,10000,10.59,0.2,8,0,0,1,0.06863034787918108,Medium,10000,308.8365654563149
23,83200,6.0,4000,7.49,0.05,4,0,0,0,0.029766408029045646,Low,4000,53.57953445228216
25,70000,4.0,15000,13.16,0.21,3,1,0,1,0.08936208838417037,Medium,15000,603.19409659315
27,81193,2.0,12000,10.71,0.15,6,0,0,0,0.04339368616030168,Low,12000,234.3259052656291
45,100000,16.0,16000,6.62,0.16,16,0,0,0,0.023537141832199165,Low,16000,169.46742119183398
28,90000,0.0,15000,7.88,0.17,6,0,0,0,0.024433871251490515,Low,15000,164.92863094756098
29,75000,3.0,4000,10.75,0.05,9,0,0,0,0.06460306819611547,Medium,4000,116.28552275300785
32,110000,5.0,10000,10.99,0.09,9,0,0,0,0.04616542301613409,Low,10000,207.74440357260343
21,35100,1.0,3500,5.79,0.1,2,0,0,0,0.037391903478314406,Low,3500,58.89224797834518
22,53124,4.0,6500,13.61,0.12,3,0,0,0,0.1199511116262046,Medium,6500,350.8570015066485
44,76000,3.0,3600,14.79,0.05,12,1,0,0,0.2651268012346076,High,3600,429.5054180000643
27,45000,7.0,12000,6.91,0.27,8,0,0,0,0.044203620004565236,Low,12000,238.6995480246523
22,39000,1.0,5000,18.21,0.13,4,1,0,1,0.8809921433503254,High,5000,1982.2323225382322
44,99000,3.0,8000,9.25,0.08,14,0,0,0,0.029913660761954536,Low,8000,107.68917874303632
43,65000,2.0,24000,10.99,0.37,13,0,0,0,0.643406300712602,High,24000,6948.788047696101
24,95000,4.0,20000,10.99,0.21,3,1,0,0,0.1403386540808183,Medium,20000,1263.0478867273648
28,30000,12.0,10000,17.58,0.33,5,0,1,1,0.8532261309502736,High,10000,3839.517589276231
34,44000,2.0,10000,13.43,0.23,6,0,0,0,0.2056577366878543,High,10000,925.4598150953444
26,160000,0.0,13750,10.99,0.09,4,0,0,0,0.04421569872963787,Low,13750,273.5846358896343
22,26400,0.0,6000,8.59,0.23,3,0,0,0,0.09777506034351399,Medium,6000,263.99266292748774
23,120000,5.0,6000,9.99,0.05,3,0,0,0,0.0312179281898273,Low,6000,84.2884061125337
23,36996,4.0,10000,7.51,0.27,3,0,0,0,0.06005736295364986,Medium,10000,270.2581332914243
22,42500,0.0,7500,7.9,0.18,2,0,0,0,0.05883559938317474,Medium,7500,198.57014791821473
22,26400,0.0,5500,13.72,0.21,2,1,0,0,0.18854124047023066,High,5500,466.63957016382085
24,133300,6.0,25000,10.37,0.19,2,0,0,0,0.03716313984173753,Low,25000,418.0853232195472
24,57996,1.0,5000,8.0,0.09,3,0,0,0,0.055515917618757626,Medium,5000,124.91081464220466
32,75000,12.0,12000,10.65,0.16,5,0,0,0,0.05779309507705367,Medium,12000,312.08271341608986
23,24000,4.0,4000,11.66,0.17,4,0,0,0,0.15012115812016882,High,4000,270.2180846163039
26,63000,10.0,3500,7.68,0.06,4,0,0,0,0.035158538212629875,Low,3500,55.374697684892055
33,100000,16.0,15000,11.71,0.15,9,0,0,0,0.04640683267239733,Low,15000,313.24612053868196
28,37290,7.0,5500,5.42,0.15,5,0,0,0,0.04351138777863704,Low,5500,107.69068475212669
23,108000,5.0,10000,10.99,0.09,2,1,0,1,0.11226367762049867,Medium,10000,505.186549292244
24,30000,8.0,17000,11.99,0.57,3,0,0,1,0.7105620384625015,High,17000,5435.799594238137
22,67200,2.0,5000,9.99,0.07,2,0,0,0,0.05764232658679296,Medium,5000,129.69523482028418
25,85000,5.0,14400,8.49,0.17,2,0,0,0,0.03857348527326034,Low,14400,249.956184570727
25,100000,9.0,4800,7.14,0.05,3,0,0,0,0.025200790077113365,Low,4800,54.433706566564865
30,72000,8.0,4800,13.49,0.07,7,1,0,0,0.11162101166598751,Medium,4800,241.101385198533
30,90000,2.0,7200,11.99,0.08,7,0,0,0,0.04594504853245677,Low,7200,148.86195724515994
24,84000,8.0,8000,7.51,0.1,2,0,0,0,0.029231723036564707,Low,8000,105.23420293163294
24,67000,2.0,16000,12.69,0.24,2,0,0,0,0.09607767447231352,Medium,16000,691.7592562006573
40,275004,2.0,24500,10.99,0.09,13,0,0,0,0.06928037033847868,Medium,24500,763.8160829817275
24,70000,8.0,8000,11.71,0.11,3,0,0,0,0.05738894046496078,Medium,8000,206.6001856738588
26,65000,8.0,11500,7.49,0.18,4,0,0,0,0.03423114427049232,Low,11500,177.14617159979778
34,120579,9.0,9600,10.99,0.08,7,1,0,0,0.10701832347464739,Medium,9600,462.31915741047675
43,54000,0.0,3000,8.94,0.06,14,0,0,0,0.06042651226125642,Medium,3000,81.57579155269617
26,55000,1.0,3000,10.99,0.05,2,0,0,0,0.0929177297184559,Medium,3000,125.43893511991547
30,175000,2.0,6000,7.68,0.03,7,0,0,0,0.02253274395273706,Low,6000,60.83840867239006
22,46968,1.0,8500,10.99,0.18,4,0,0,1,0.0978858477359322,Medium,8500,374.41336758994066
27,140000,12.0,24100,11.83,0.17,10,0,0,0,0.05370435174411926,Medium,24100,582.4236946649734
26,52500,0.0,15250,9.63,0.29,2,0,0,0,0.06757267104197374,Medium,15250,463.7174550255449
35,33600,8.0,3200,16.49,0.1,5,1,0,0,0.5913068540653136,High,3200,851.4818698540515
24,44000,3.0,12000,12.23,0.27,3,0,0,1,0.1838044981665236,High,12000,992.5442900992274
22,26004,6.0,12000,7.88,0.46,4,0,0,1,0.5071664168273097,High,12000,2738.698650867472
40,14400,10.0,8000,7.14,0.56,12,0,0,1,0.9675383814714038,High,8000,3483.1381732970535
27,57600,4.0,3000,12.99,0.05,10,1,0,0,0.13091251198337867,Medium,3000,176.7318911775612
27,120000,5.0,25000,15.95,0.21,9,0,0,0,0.3183056407838458,High,25000,3580.9384588182656
24,59600,8.0,10000,5.99,0.17,3,0,0,0,0.04364374699818424,Low,10000,196.3968614918291
34,119000,10.0,6000,10.99,0.05,10,0,0,0,0.04357064454176025,Low,6000,117.64074026275267
29,84500,3.0,35000,8.9,0.41,6,0,0,0,0.5390994718934224,High,35000,8490.816682321403
23,60000,6.0,2000,10.36,0.03,2,0,0,0,0.04596663132193603,Low,2000,41.36996818974242
31,108000,11.0,35000,13.49,0.32,10,0,0,1,0.47298928974831,High,35000,7449.581313535882
24,33000,8.0,6400,9.99,0.19,2,0,0,0,0.16775894360024582,High,6400,483.145757568708
22,50000,6.0,10000,9.88,0.2,4,0,0,0,0.06665488466743746,Medium,10000,299.9469810034686
25,42240,10.0,8000,6.62,0.19,4,0,0,0,0.041567173443518464,Low,8000,149.64182439666646
35,124596,1.0,20000,11.49,0.16,5,0,0,0,0.04939438449168705,Low,20000,444.54946042518344
23,103240,0.0,4000,10.99,0.04,4,0,0,0,0.047688073446368676,Low,4000,85.83853220346361
30,42000,2.0,16200,10.25,0.39,6,0,0,1,0.6377128247794063,High,16200,4648.926492641872
38,90000,9.0,14000,12.73,0.16,12,1,0,0,0.06609773066981421,Medium,14000,416.41570321982954
43,60000,27.0,10000,9.88,0.17,16,0,0,0,0.0361575624482562,Low,10000,162.70903101715288
25,82000,2.0,9200,6.03,0.11,3,0,0,0,0.02706250990908064,Low,9200,112.03879102359386
23,120000,7.0,6000,13.06,0.05,4,0,0,0,0.05486631061387421,Medium,6000,148.13903865746036
28,76113,4.0,14500,12.61,0.19,7,0,0,1,0.09056614937473086,Medium,14500,590.9441246701189
22,81000,5.0,6600,7.88,0.08,4,0,0,0,0.028550801750824337,Low,6600,84.79588119994828
31,40000,2.0,2200,10.99,0.06,7,0,0,0,0.08245344522546359,Medium,2200,81.62891077320896
29,144000,4.0,5000,13.06,0.03,7,0,0,0,0.05569651720143386,Medium,5000,125.31716370322619
36,47000,0.0,5500,7.14,0.12,16,0,0,0,0.038725257473761696,Low,5500,95.8450122475602
34,41979,14.0,8150,15.23,0.19,10,0,0,0,0.3958611185291759,High,8150,1451.8206522057526
32,20004,16.0,3500,6.39,0.17,5,0,0,0,0.05962740917758413,Medium,3500,93.91316945469501
24,90000,3.0,12000,7.51,0.13,3,0,0,0,0.024420102677680022,Low,12000,131.8685544594721
26,70000,11.0,20000,14.27,0.29,4,1,0,0,0.22115547967179472,High,20000,1990.3993170461526
32,31000,16.0,3000,7.51,0.1,7,0,0,1,0.08436730691337113,Medium,3000,113.89586433305104
22,54000,6.0,5000,6.03,0.09,2,0,0,0,0.04516323433532148,Low,5000,101.61727725447334
36,37400,2.0,6250,6.0,0.17,14,0,0,0,0.03901554875112413,Low,6250,109.73123086253663
24,64000,9.0,10000,10.99,0.16,4,0,0,0,0.07427603882382344,Medium,10000,334.2421747072055
26,76800,2.0,12800,6.92,0.17,4,0,0,0,0.030525141559215704,Low,12800,175.82481538108246
22,30000,0.0,8000,9.32,0.27,4,0,0,0,0.14377232236261084,Medium,8000,517.5803605053991
29,48000,1.0,7000,12.68,0.15,6,1,0,0,0.1289976707413702,Medium,7000,406.3426628353161
24,42000,2.0,6000,14.96,0.14,3,1,0,1,0.6121800300202267,High,6000,1652.886081054612
24,88400,8.0,5000,10.99,0.05,4,0,0,1,0.06793045379709096,Medium,5000,152.84352104345467
23,62844,7.0,7500,11.97,0.12,4,0,0,1,0.07427603882382344,Medium,7500,250.6816310304041
34,32758,0.0,8400,14.96,0.26,5,0,0,1,0.7293717431888946,High,8400,2757.025189254022
22,31500,3.0,4500,9.88,0.14,2,0,0,0,0.15411739050808823,High,4500,312.0877157788787
24,55000,8.0,1800,7.49,0.03,3,0,0,0,0.03777388272326774,Low,1800,30.59684500584687
26,44000,5.0,4600,13.99,0.1,4,0,0,1,0.3564326993338669,High,4600,737.8156876211045
23,42000,1.0,6000,12.99,0.14,4,0,0,1,0.1274514528555305,Medium,6000,344.11892270993235
30,35004,0.0,7500,8.63,0.21,5,0,0,0,0.05481616281609219,Medium,7500,185.00454950431114
28,63000,12.0,18000,10.65,0.29,9,0,0,0,0.07567477494837062,Medium,18000,612.965677081802
23,28685,3.0,7000,12.73,0.24,2,0,0,0,0.16667168625978063,High,7000,525.015811718309
21,86000,5.0,6000,10.0,0.07,4,0,0,0,0.04201559789936775,Low,6000,113.44211432829292
40,15864,4.0,2375,11.11,0.15,12,0,0,0,0.2697850383125317,High,2375,288.3327596965183
22,54000,6.0,5000,17.27,0.09,2,1,0,1,0.5543750857550265,High,5000,1247.3439429488096
28,50000,4.0,7200,10.99,0.14,7,0,0,0,0.0902010011798766,Medium,7200,292.25124382280023
30,67000,2.0,9250,10.99,0.14,7,0,0,0,0.07567437943070758,Medium,9250,314.9946043803203
30,48000,3.0,9000,12.42,0.19,7,0,0,0,0.09569864017543757,Medium,9000,387.5794927105222
36,28000,1.0,3075,15.62,0.11,12,1,0,1,0.7381149746899397,High,3075,1021.366596227204
25,37000,1.0,4200,10.99,0.11,2,1,0,1,0.21906539887435408,High,4200,414.0336038725292
24,30000,0.0,3500,5.99,0.12,2,0,0,0,0.07758294018610407,Medium,3500,122.1931307931139
33,42000,3.0,9000,10.99,0.21,8,0,0,0,0.10081969582190693,Medium,9000,408.3197680787231
26,54000,5.0,10000,8.88,0.19,4,0,0,0,0.06449253060792566,Medium,10000,290.2163877356655
25,95000,8.0,6800,9.63,0.07,4,0,0,0,0.03312279870775052,Low,6800,101.3557640457166
22,98000,6.0,25000,10.25,0.26,3,0,0,1,0.05199885367889034,Medium,25000,584.9871038875164
25,39000,0.0,4000,17.74,0.1,2,0,0,1,0.888631134114288,High,4000,1599.5360414057184
31,83300,9.0,10000,10.99,0.1,5,1,0,1,0.12215646154153503,Medium,10000,549.7040769369077
24,60000,8.0,3000,10.65,0.05,2,0,0,0,0.05088908910509884,Medium,3000,68.70027029188344
57,53000,1.0,5800,13.16,0.11,30,0,0,0,0.11732510695940963,Medium,5800,306.21852916405913
33,59450,1.0,3000,10.38,0.05,5,0,0,0,0.09284134281693911,Medium,3000,125.33581280286779
24,39996,2.0,1000,7.49,0.03,3,0,0,0,0.03552819643116814,Low,1000,15.987688394025664
23,36000,7.0,6000,8.88,0.17,2,0,0,0,0.06611463977875554,Medium,6000,178.50952740263995
25,42000,3.0,5000,7.51,0.12,3,0,0,0,0.0444918697827813,Low,5000,100.10670701125792
24,24000,8.0,2000,10.99,0.08,3,0,0,0,0.13859011633588483,Medium,2000,124.73110470229635
22,60000,6.0,11200,5.79,0.19,4,0,0,0,0.02537032533641509,Low,11200,127.86643969553205
28,24000,5.0,5500,10.36,0.23,7,0,0,0,0.13731119910230888,Medium,5500,339.8452177782145
24,78000,6.0,4500,12.69,0.06,3,0,0,0,0.10536894307265691,Medium,4500,213.37210972213026
24,91000,5.0,15000,7.88,0.16,2,0,0,0,0.027222013877533195,Low,15000,183.74859367334906
35,26400,19.0,6600,5.99,0.25,8,0,0,0,0.17885686332336775,High,6600,531.2048840704023
30,60000,14.0,4500,10.83,0.07,10,0,0,0,0.0588985214006779,Medium,4500,119.26950583637276
35,165000,3.0,8000,11.49,0.05,8,0,0,0,0.04357064454176025,Low,8000,156.8543203503369
28,150000,1.0,12500,14.35,0.08,8,1,0,0,0.13699848257558658,Medium,12500,770.6164644876745
25,59000,6.0,5000,6.17,0.08,2,0,0,0,0.06413966561376148,Medium,5000,144.31424763096334
21,83004,2.0,10000,15.28,0.12,4,0,0,1,0.47873753722362855,High,10000,2154.3189175063285
24,44400,4.0,15650,21.74,0.35,4,0,1,1,0.957705740427141,High,15650,6744.64267695814
27,35000,5.0,10375,14.27,0.3,5,0,0,0,0.25590491989721426,High,10375,1194.756094770119
26,42996,10.0,8500,10.2,0.2,2,0,0,0,0.08035418928682511,Medium,8500,307.354774022106
27,47380,11.0,15000,13.79,0.32,9,1,0,0,0.6967971929285968,High,15000,4703.381052268028
22,48000,1.0,4000,9.63,0.08,2,0,0,0,0.06318345996401824,Medium,4000,113.73022793523283
30,36000,2.0,6400,10.59,0.18,9,0,0,0,0.09279894408908933,Medium,6400,267.26095897657723
29,53313,13.0,19850,10.99,0.37,7,0,0,1,0.571261403765576,High,19850,5102.792489136008
22,60000,3.0,3250,12.73,0.05,4,1,0,0,0.08213850359805865,Medium,3250,120.12756151216077
39,65000,12.0,20000,10.74,0.31,17,0,0,1,0.4088583771885629,High,20000,3679.725394697066
34,55000,3.0,12800,5.42,0.23,9,0,0,0,0.034463245362683706,Low,12800,198.50829328905817
27,42000,4.0,2850,13.48,0.07,7,0,0,1,0.1280656691888382,Medium,2850,164.244220734685
25,26500,9.0,6000,12.42,0.23,3,0,0,0,0.1477538054271291,Medium,6000,398.9352746532486
28,24996,6.0,6000,5.99,0.24,7,0,0,0,0.06831420587905063,Medium,6000,184.4483558734367
24,96000,6.0,12000,5.42,0.13,4,0,0,0,0.02324753132866801,Low,12000,125.53666917480727
33,14400,0.0,2000,14.79,0.14,10,0,0,0,0.5113197061379493,High,2000,460.1877355241544
24,45996,2.0,10800,13.16,0.23,4,0,0,0,0.1392582526725471,Medium,10800,676.7951079885789
33,118000,12.0,35000,17.49,0.3,7,1,0,1,0.6867796481312908,High,35000,10816.77945806783
36,150000,20.0,10000,10.99,0.07,14,0,0,0,0.04357064454176025,Low,10000,196.06790043792114
22,36000,6.0,1400,14.84,0.04,2,0,0,0,0.44293601690787443,High,1400,279.04969065196093
42,73100,4.0,12000,16.77,0.14,13,1,0,1,0.5115104981255614,High,12000,2762.1566898780316
27,51000,3.0,1300,7.68,0.03,7,0,0,0,0.03797588328069581,Low,1300,22.215891719207047
28,43200,1.0,3000,7.49,0.07,7,0,0,0,0.044688775881723326,Low,3000,60.329847440326496
25,80000,4.0,25000,13.49,0.31,2,0,0,0,0.5940561887583488,High,25000,6683.1321235314235
32,37000,3.0,4650,13.49,0.13,7,0,0,1,0.13721862503775786,Medium,4650,287.1299728915083
28,68553,1.0,15000,13.85,0.22,10,1,0,0,0.12708286674102104,Medium,15000,857.809350501892
25,57500,4.0,6000,11.28,0.1,2,0,0,1,0.09857197909811463,Medium,6000,266.14434356490955
24,76597,5.0,22000,9.25,0.29,4,0,0,0,0.059533434126532676,Medium,22000,589.3809978526735
31,62050,5.0,5800,14.11,0.08,10,1,0,1,0.20037192729359052,High,5800,522.9707302362713
23,44496,2.0,3500,10.99,0.08,4,0,0,0,0.09347118931015207,Medium,3500,147.2171231634895
25,51996,9.0,20000,10.99,0.38,3,0,0,1,0.5738835243382231,High,20000,5164.951719044008
24,135000,4.0,10000,10.99,0.07,3,0,0,0,0.04328721775985113,Low,10000,194.7924799193301
22,41000,3.0,15000,12.73,0.37,3,0,0,1,0.7057376697749698,High,15000,4763.729270981046
35,33000,4.0,7000,7.9,0.21,9,0,0,1,0.11528162430316462,Medium,7000,363.13711655496854
24,65000,8.0,7200,17.58,0.11,4,1,0,0,0.4234630229119814,High,7200,1372.0201942348199
25,70000,5.0,8000,7.88,0.11,4,0,0,0,0.025834504928876706,Low,8000,93.00421774395613
22,66960,1.0,23400,7.49,0.35,2,0,0,1,0.4965415197224568,High,23400,5228.58220267747
28,30000,5.0,15000,10.99,0.5,9,0,0,0,0.7416275330303793,High,15000,5005.98584795506
23,30000,3.0,10000,11.14,0.33,2,0,0,1,0.7847281791600285,High,10000,3531.2768062201285
32,65000,3.0,3625,6.03,0.06,8,0,0,0,0.03242613864474522,Low,3625,52.89513866424065
22,34000,3.0,4975,7.51,0.15,2,0,0,1,0.11796458395268715,Medium,4975,264.09321232407837
33,210000,17.0,20000,9.91,0.1,7,0,0,0,0.03203908821963818,Low,20000,288.35179397674364
24,72400,4.0,25000,17.99,0.35,2,1,1,0,0.844137798223284,High,25000,9496.550230011946
23,86000,7.0,4800,16.0,0.06,3,1,0,1,0.3243677465901297,High,4800,700.6343326346802
28,150000,6.0,10000,8.07,0.07,8,0,0,0,0.027492783348685802,Low,10000,123.71752506908612
24,44000,4.0,2200,8.9,0.05,4,0,0,1,0.10797269131864734,Medium,2200,106.89296440546087
48,83000,2.0,12000,10.99,0.14,17,0,0,0,0.05190033634317989,Medium,12000,280.26181625317145
26,17280,0.0,3000,10.99,0.17,4,0,0,1,0.9069216009382198,High,3000,1224.3441612665968
29,37000,1.0,10000,12.53,0.27,5,0,0,0,0.1263714471972462,Medium,10000,568.6715123876079
25,32000,1.0,2500,16.45,0.08,3,0,0,1,0.7845039667581142,High,2500,882.5669626028784
24,134300,2.0,12000,16.45,0.08,2,0,0,1,0.4995985284272302,High,12000,2697.832053507043
25,168000,2.0,35000,10.65,0.21,4,0,0,0,0.03994469177150046,Low,35000,629.1288954011322
25,25000,4.0,2000,9.91,0.08,4,0,0,0,0.12807339242393334,Medium,2000,115.26605318154002
25,30720,3.0,2000,11.12,0.07,2,0,0,0,0.16725833280159988,High,2000,150.53249952143992
36,83000,0.0,13000,11.97,0.16,14,0,0,0,0.0522326938394119,Medium,13000,305.5612589605596
27,55000,1.0,9000,7.51,0.16,8,0,0,0,0.036181365663686973,Low,9000,146.53453093793226
26,85000,0.0,12000,14.27,0.14,4,0,0,0,0.14414178872878294,Medium,12000,778.3656591354279
46,47844,16.0,27175,8.49,0.57,13,0,0,0,0.4665426341014859,High,27175,5705.233236768546
32,175000,17.0,24000,10.99,0.14,7,0,0,0,0.060215345083014515,Medium,24000,650.3257268965567
25,48000,9.0,7000,12.09,0.15,2,1,0,0,0.1506284935783618,High,7000,474.47975477183974
23,45600,4.0,5000,14.22,0.11,4,0,0,0,0.21916778770409448,High,5000,493.12752233421253
21,30000,0.0,1500,13.92,0.05,3,1,0,0,0.21123728786261134,High,1500,142.58516930726267
22,58000,3.0,15000,13.79,0.26,4,1,0,0,0.1689931445432672,High,15000,1140.7037256670535
22,85000,0.0,12000,11.99,0.14,3,0,0,0,0.053862808402098616,Medium,12000,290.85916537133255
27,65000,11.0,9000,7.66,0.14,6,0,0,0,0.03447115839547615,Low,9000,139.6081915016784
25,100000,9.0,12000,8.94,0.12,4,0,0,0,0.030066349596825703,Low,12000,162.35828782285878
44,48000,9.0,5000,9.99,0.1,15,0,0,0,0.06478882395901317,Medium,5000,145.77485390777963
26,67000,9.0,8000,7.14,0.12,2,0,0,0,0.035390945782120736,Low,8000,127.40740481563466
24,90000,4.0,5000,8.0,0.06,4,0,0,0,0.03037982720446443,Low,5000,68.35461121004496
31,30000,0.0,6600,16.49,0.22,6,1,0,1,0.7866367494581485,High,6600,2336.3111458907015
36,48450,2.0,10000,13.61,0.21,15,0,0,0,0.12443687505759778,Medium,10000,559.9659377591901
